STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,freq,Time frequency,unit,Unit of measure,airpol,Air pollutants and greenhouse gases,src_crf,"Source sectors for greenhouse gas emissions (Common reporting format, UNFCCC)",geo,Geopolitical entity (reporting),TIME_PERIOD,Time,OBS_VALUE,Observation value,OBS_FLAG,Observation status (Flag) V2 structure,CONF_STATUS,Confidentiality status (flag)
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2016,,45.31,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2017,,46.98603,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2018,,46.69704,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2019,,46.59114,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2020,,44.4296,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2021,,45.68872,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2022,,43.61656,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2023,,38.83439,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,HU,Hungary,2024,,38.03986,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2015,,36.85466,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2016,,38.39601,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2017,,37.07539,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2018,,36.80553,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2019,,35.21926,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2020,,33.12338,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2021,,34.97726,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2022,,34.30932,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2023,,31.45114,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IE,Ireland,2024,,30.98701,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2015,,1.86001,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2016,,1.84275,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2017,,1.87711,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2018,,1.92254,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2019,,1.86953,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2020,,1.66904,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2021,,1.75737,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2022,,1.81415,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2023,,1.78175,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IS,Iceland,2024,,1.86648,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2015,,358.35371,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2016,,354.50331,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2017,,349.1439,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2018,,344.57272,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2019,,334.38955,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2020,,298.12019,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2021,,330.18148,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2022,,333.37656,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2023,,305.14117,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,IT,Italy,2024,,294.52573,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2015,,11.25898,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2016,,11.56074,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2017,,11.50742,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2018,,11.82629,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2019,,11.84129,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2020,,11.68986,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2021,,12.10719,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2022,,11.62315,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2023,,11.37782,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LT,Lithuania,2024,,11.55378,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2015,,8.96046,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2016,,8.69811,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2017,,8.89028,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2018,,9.22544,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2019,,9.42006,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2020,,7.71973,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2021,,8.1357,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2022,,6.97154,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2023,,6.63298,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LU,Luxembourg,2024,,6.41186,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2015,,7.1997,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2016,,7.27632,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2017,,7.26983,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2018,,7.70118,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2019,,7.47717,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2020,,6.81581,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2021,,7.04,,,,,
dataflow,ESTAT:ENV_AIR_GGE$DEFAULTVIEW(1.0),Greenhouse gas emissions by source sector,A,Annual,MIO_T,Million tonnes,GHG,"Greenhouse gases (CO2, N2O in CO2 equivalent, CH4 in CO2 equivalent, HFC in CO2 equivalent, PFC in CO2 equivalent, SF6 in CO2 equivalent, NF3 in CO2 equivalent)",CRF1,Energy,LV,Latvia,2022,,6.43288,,,,,
